trip_id,amount,payment_mode,payment_status
63921,14.35,card,success
63922,16.45,cash,success
63923,17.15,wallet,success
63924,16.25,card,success
63925,-15.05,card,success
63926,15.05,cash,success
63927,13.65,cash,success
63928,30.19,card,success
63929,10.15,card,success
63930,19.75,card,success
63931,35.7,cash,success
63932,31.33,card,success
63933,28.98,card,success
63934,14.44,cash,success
63935,16.45,card,success
63936,99.78,card,success
63937,67.24,card,success
63938,26.46,cash,success
63939,13.65,card,success
63940,26.45,card,success
63941,16.35,card,success
63942,15.75,cash,success
63943,61.0,card,success
63944,17.45,card,success
63945,18.1,cash,success
63946,18.9,card,success
63947,29.82,card,success
63948,18.9,card,success
63949,91.45,card,success
63950,19.25,cash,success
63951,17.45,card,success
63952,20.56,cash,success
63953,15.95,card,success
63954,20.52,card,failed
63955,13.5,wallet,success
63956,25.62,card,success
63957,98.44,card,success
63958,19.95,card,success
63959,16.75,card,success
63960,61.19,card,success
63961,21.65,cash,success
63962,40.74,card,success
63963,21.36,cash,success
63964,17.15,wallet,success
63965,17.85,card,success
63966,18.84,card,success
63967,22.95,card,success
63968,15.05,card,success
63969,21.42,card,success
63970,12.2,card,success
63971,24.0,card,success
63972,13.6,wallet,success
63973,23.1,card,success
63974,58.14,wallet,success
63975,86.5,card,success
63976,22.26,wallet,success
63977,15.01,wallet,success
63978,17.22,wallet,success
63979,27.56,card,success
63980,35.82,wallet,success
63981,22.15,card,success
63982,-14.35,card,success
63983,14.35,wallet,success
63984,17.05,wallet,success
63985,14.35,card,success
63986,15.0,wallet,success
63987,12.96,cash,success
63988,17.16,card,success
63989,68.09,cash,success
63990,57.25,card,success
63991,41.58,card,success
63992,12.96,card,success
63993,15.54,card,success
63994,18.67,cash,success
63995,26.46,cash,success
63996,20.4,wallet,success
63997,15.05,wallet,success
63998,19.25,card,success
63999,32.34,card,success
64000,29.8,card,success
64001,64.65,card,success
64002,18.55,cash,success
64003,18.55,card,success
64004,116.2,card,success
64005,23.45,card,success
64006,24.15,card,success
64007,35.75,cash,success
64008,19.74,cash,success
64009,25.55,cash,success
64010,71.94,card,success
64011,-9.45,card,success
64012,9.45,card,success
64013,13.19,card,success
64014,12.95,cash,success
64015,14.44,cash,success
64016,13.25,card,success
64017,84.84,card,success
64018,13.86,wallet,success
64019,83.44,card,success
64020,16.55,cash,success
64021,24.94,cash,success
64022,14.35,card,success
64023,26.46,card,success
64024,30.66,card,success
64025,38.65,cash,success
64026,10.8,cash,success
64027,24.72,cash,success
64028,23.04,card,success
64029,35.45,cash,success
64030,13.0,cash,success
64031,73.56,cash,success
64032,32.34,card,success
64033,15.95,card,success
64034,13.02,card,success
64035,25.62,card,success
64036,24.78,cash,success
64037,17.16,card,success
64038,20.58,wallet,success
64039,15.05,cash,success
64040,45.15,card,success
64041,20.58,card,success
64042,15.15,card,success
64043,95.09,card,success
64044,10.5,cash,success
64045,-14.35,card,success
64046,14.35,card,success
64047,38.85,card,success
64048,19.15,cash,success
64049,14.35,cash,success
64050,40.74,cash,success
64051,25.62,card,success
64052,14.64,card,success
64053,29.15,card,success
64054,18.06,card,success
64055,15.54,cash,success
64056,11.55,wallet,success
64057,17.94,card,success
64058,22.14,cash,success
64059,16.45,cash,success
64060,17.05,card,success
64061,18.06,card,success
64062,13.65,card,success
64063,20.65,cash,success
64064,12.12,card,success
64065,27.3,card,success
64066,24.78,cash,success
64067,17.22,card,success
64068,16.35,card,success
64069,8.75,wallet,failed
64070,13.86,card,success
64071,18.87,card,success
64072,13.85,card,success
64073,20.5,cash,success
64074,28.98,card,success
64075,24.72,card,success
64076,17.15,cash,success
64077,12.85,card,success
64078,22.26,card,failed
64079,88.44,cash,success
64080,50.08,cash,success
64081,23.35,wallet,success
64082,16.38,cash,success
64083,21.79,card,success
64084,33.69,cash,failed
64085,14.95,cash,success
64086,18.9,card,success
64087,19.25,card,success
64088,17.15,card,success
64089,71.1,card,success
64090,22.08,wallet,success
64091,19.75,card,failed
64092,23.45,card,success
64093,24.78,card,success
64094,82.27,card,success
64095,14.95,card,success
64096,25.6,cash,success
64097,14.25,card,success
64098,30.65,card,success
64099,18.0,card,success
64100,15.54,wallet,success
64101,14.7,card,success
64102,11.28,cash,success
64103,14.35,card,success
64104,20.58,cash,success
64105,17.85,cash,success
64106,20.58,card,success
64107,13.95,cash,success
64108,15.48,card,success
64109,91.8,cash,failed
64110,27.3,card,success
64111,23.1,card,success
64112,15.65,cash,success
64113,22.25,card,success
64114,17.2,card,success
64115,20.47,cash,success
64116,28.35,cash,success
64117,22.15,card,success
64118,23.94,card,success
64119,15.54,card,success
64120,22.26,cash,success
64121,17.16,cash,success
64122,33.18,wallet,success
64123,17.22,cash,success
64124,84.07,cash,success
64125,12.3,card,success
64126,22.31,wallet,success
64127,31.35,cash,success
64128,17.7,cash,success
64129,67.8,card,success
64130,19.74,card,success
64131,29.85,card,success
64132,15.0,card,success
64133,34.86,card,success
64134,-26.85,card,success
64135,26.85,card,success
64136,19.25,card,success
64137,18.9,card,success
64138,12.12,card,success
64139,21.36,wallet,success
64140,13.95,card,success
64141,25.62,card,success
64142,16.44,card,success
64143,92.25,wallet,success
64144,-77.25,cash,success
64145,77.25,card,success
64146,18.06,cash,success
64147,17.15,card,success
64148,45.0,cash,success
64149,85.63,wallet,success
64150,18.84,card,success
64151,18.04,cash,success
64152,13.8,cash,success
64153,27.65,cash,success
64154,21.65,cash,success
64155,23.1,wallet,success
64156,16.38,cash,success
64157,18.06,card,success
64158,18.55,cash,failed
64159,19.25,card,success
64160,20.58,card,success
64161,23.19,card,success
64162,13.86,cash,failed
64163,14.44,cash,success
64164,30.35,card,success
64165,21.44,card,success
64166,19.85,card,success
64167,20.58,card,success
64168,18.06,wallet,success
64169,14.35,cash,success
64170,13.28,card,success
64171,29.0,cash,success
64172,21.55,wallet,success
64173,37.35,wallet,success
64174,23.1,cash,success
64175,18.8,card,success
64176,15.54,card,success
64177,15.91,card,success
64178,15.8,card,success
64179,104.29,card,success
64180,27.5,cash,success
64181,26.45,cash,success
64182,13.2,cash,success
64183,15.05,card,success
64184,12.25,card,success
64185,110.81,card,success
64186,15.54,card,success
64187,14.7,wallet,success
64188,16.2,card,success
64189,21.25,card,success
64190,-14.35,card,success
64191,14.35,cash,success
64192,13.65,card,success
64193,15.05,card,success
64194,24.85,card,success
64195,23.75,card,success
64196,32.31,cash,success
64197,17.75,card,success
64198,26.46,cash,success
64199,49.94,card,success
64200,117.03,card,success
64201,17.15,card,success
64202,16.38,wallet,success
64203,16.38,card,success
64204,14.45,card,success
64205,63.34,card,success
64206,55.68,wallet,success
64207,27.3,card,success
64208,26.85,card,success
64209,13.86,cash,success
64210,19.95,wallet,success
64211,29.85,wallet,success
64212,11.8,wallet,success
64213,41.5,cash,success
64214,15.55,cash,success
64215,18.06,wallet,success
64216,20.65,card,success
64217,25.55,card,success
64218,18.5,cash,success
64219,18.8,card,success
64220,31.5,cash,success
64221,20.15,cash,success
64222,14.65,card,success
64223,100.13,cash,success
64224,15.54,card,success
64225,18.9,cash,success
64226,18.9,cash,success
64227,29.05,cash,success
64228,14.35,card,success
64229,13.55,cash,success
64230,15.05,card,success
64231,28.67,card,success
64232,86.95,card,success
64233,21.45,cash,success
64234,22.26,cash,failed
64235,10.85,cash,success
64236,19.55,wallet,success
64237,17.15,card,success
64238,32.5,wallet,success
64239,77.23,card,success
64240,22.26,card,success
64241,23.95,card,success
64242,21.42,card,success
64243,91.45,wallet,success
64244,16.38,card,success
64245,22.0,cash,success
64246,33.25,card,success
64247,18.45,card,success
64248,88.44,card,success
64249,99.78,card,success
64250,18.9,cash,success
64251,15.55,cash,success
64252,67.75,card,success
64253,16.38,card,failed
64254,21.42,card,success
64255,17.22,card,success
64256,12.95,card,success
64257,16.45,wallet,success
64258,22.05,card,success
64259,20.25,card,success
64260,195.09,card,success
64261,20.56,card,success
64262,13.02,cash,success
64263,61.85,cash,success
64264,15.79,wallet,success
64265,-11.55,card,success
64266,11.55,wallet,failed
64267,56.28,card,failed
64268,12.55,card,success
64269,14.7,wallet,success
64270,11.34,cash,success
64271,13.02,card,success
64272,18.0,card,success
64273,78.91,card,success
64274,17.22,card,success
64275,19.74,card,success
64276,19.35,cash,success
64277,14.35,cash,success
64278,39.9,card,success
64279,14.7,card,success
64280,24.95,cash,success
64281,12.65,card,success
64282,15.54,cash,success
64283,49.14,cash,success
64284,18.06,card,success
64285,20.45,card,success
64286,18.15,card,success
64287,15.54,card,success
64288,18.06,card,success
64289,12.25,card,success
64290,23.65,card,success
64291,20.25,card,success
64292,64.74,card,success
64293,16.45,card,success
64294,19.25,cash,success
64295,65.82,cash,success
64296,28.35,card,success
64297,15.65,card,success
64298,20.58,card,success
64299,24.78,card,failed
64300,29.82,card,success
64301,16.38,card,success
64302,87.39,card,success
64303,22.15,card,success
64304,33.25,card,success
64305,21.42,card,success
64306,22.26,card,success
64307,11.55,card,success
64308,13.65,wallet,success
64309,23.55,card,success
64310,64.0,card,success
64311,23.1,card,success
64312,32.0,wallet,success
64313,16.45,card,success
64314,15.0,cash,success
64315,17.15,card,success
64316,83.44,card,success
64317,15.85,cash,success
64318,50.82,card,success
64319,37.45,card,success
64320,22.26,card,success
64321,46.6,wallet,success
64322,10.85,cash,success
64323,28.11,cash,success
64324,-63.25,card,success
64325,63.25,cash,success
64326,13.6,cash,success
64327,15.3,card,success
64328,12.25,card,success
64329,18.55,wallet,success
64330,17.45,cash,success
64331,19.65,wallet,success
64332,72.54,cash,success
64333,35.29,card,success
64334,33.85,wallet,success
64335,119.93,card,success
64336,30.66,wallet,success
64337,67.44,cash,success
64338,91.45,cash,success
64339,45.94,cash,success
64340,91.8,wallet,success
64341,89.7,card,success
64342,73.92,cash,failed
64343,14.1,card,failed
64344,20.5,card,success
64345,45.85,cash,success
64346,60.55,card,success
64347,23.25,card,success
64348,15.75,card,success
64349,13.95,card,success
64350,23.1,card,success
64351,19.74,wallet,success
64352,52.03,card,success
64353,133.44,wallet,success
64354,17.95,cash,failed
64355,65.22,card,success
64356,21.35,cash,success
64357,11.8,cash,success
64358,13.86,wallet,success
64359,22.26,cash,success
64360,16.5,wallet,success
64361,29.82,card,success
64362,15.55,cash,success
64363,22.25,cash,success
64364,18.06,card,success
64365,17.3,cash,success
64366,23.1,wallet,success
64367,85.81,card,success
64368,16.32,card,success
64369,17.15,card,success
64370,99.23,card,success
64371,17.22,card,success
64372,21.42,wallet,success
64373,21.44,card,success
64374,8.75,cash,success
64375,19.68,card,success
64376,20.58,card,success
64377,31.75,card,success
64378,13.02,wallet,success
64379,28.44,card,success
64380,46.29,cash,success
64381,14.35,card,success
64382,15.75,card,success
64383,13.65,cash,success
64384,16.38,card,success
64385,102.92,card,success
64386,15.6,card,success
64387,19.68,card,success
64388,16.38,cash,success
64389,16.45,cash,success
64390,22.2,cash,success
64391,22.75,card,success
64392,17.15,card,success
64393,28.98,card,success
64394,24.78,wallet,success
64395,21.25,cash,success
64396,87.61,card,success
64397,67.62,cash,success
64398,35.15,card,success
64399,22.2,cash,success
64400,13.65,cash,success
64401,19.75,cash,success
64402,35.7,wallet,success
64403,88.15,card,success
64404,15.54,cash,success
64405,20.55,card,success
64406,36.45,card,success
64407,16.38,cash,success
64408,14.65,card,success
64409,13.65,card,success
64410,16.35,card,success
64411,14.65,card,success
64412,22.71,cash,success
64413,21.3,cash,success
64414,17.2,cash,success
64415,17.15,cash,success
64416,19.95,cash,success
64417,14.05,cash,success
64418,27.56,cash,success
64419,73.25,card,success
64420,25.45,cash,success
64421,21.4,card,success
64422,16.0,card,success
64423,12.12,card,success
64424,11.55,wallet,success
64425,20.58,cash,success
64426,32.34,cash,success
64427,9.0,card,success
64428,104.95,cash,success
64429,22.25,card,success
64430,20.55,card,success
64431,31.0,card,success
64432,19.72,cash,success
64433,21.42,card,success
64434,18.06,cash,success
64435,14.7,card,success
64436,44.45,cash,success
64437,95.09,card,success
64438,16.35,card,success
64439,18.69,cash,success
64440,20.88,card,success
64441,16.38,card,success
64442,24.95,card,success
64443,23.94,card,success
64444,23.94,wallet,success
64445,69.19,wallet,success
64446,18.05,cash,success
64447,30.05,cash,success
64448,18.9,card,success
64449,15.05,cash,success
64450,10.1,cash,success
64451,18.9,card,success
64452,17.9,card,success
64453,57.74,wallet,success
64454,13.02,card,success
64455,99.78,cash,success
64456,16.0,cash,success
64457,52.15,cash,success
64458,26.63,cash,success
64459,30.65,card,success
64460,15.55,card,success
64461,21.42,card,success
64462,91.8,cash,success
64463,29.38,card,success
64464,17.15,wallet,success
64465,15.31,card,failed
64466,14.65,card,success
64467,16.38,card,success
64468,49.98,cash,success
64469,14.35,card,success
64470,23.45,cash,success
64471,14.7,cash,success
64472,52.09,card,success
64473,12.5,card,success
64474,19.74,wallet,success
64475,82.67,card,success
64476,-38.8,card,success
64477,38.8,card,success
64478,24.78,wallet,success
64479,15.05,cash,success
64480,18.0,cash,success
64481,23.94,card,success
64482,22.26,cash,success
64483,13.65,card,success
64484,109.43,cash,success
64485,21.44,card,success
64486,22.25,cash,success
64487,21.4,card,success
64488,23.19,card,success
64489,93.44,cash,success
64490,22.05,card,success
64491,15.05,card,success
64492,17.15,card,success
64493,27.17,wallet,success
64494,50.65,card,failed
64495,-74.75,card,success
64496,74.75,wallet,success
64497,16.35,cash,success
64498,15.54,cash,success
64499,15.65,cash,success
64500,25.6,cash,success
64501,17.22,card,failed
64502,20.65,card,success
64503,20.65,card,success
64504,25.62,cash,success
64505,14.35,card,success
64506,16.45,card,success
64507,30.65,card,success
64508,12.95,card,success
64509,30.66,cash,success
64510,18.0,card,success
64511,18.0,cash,success
64512,22.75,card,success
64513,23.15,cash,success
64514,12.95,card,success
64515,20.58,cash,success
64516,15.45,card,success
64517,62.54,card,failed
64518,19.74,cash,success
64519,67.45,cash,success
64520,99.78,card,success
64521,17.85,card,success
64522,12.25,cash,success
64523,26.25,cash,success
64524,17.75,card,success
64525,100.13,wallet,success
64526,31.85,cash,success
64527,18.55,card,success
64528,61.09,card,success
64529,16.45,card,success
64530,14.19,card,success
64531,21.65,card,success
64532,14.7,card,success
64533,27.3,card,success
64534,18.05,card,success
64535,56.6,card,success
64536,18.0,cash,success
64537,12.18,card,success
64538,-18.55,card,success
64539,18.55,card,success
64540,12.55,card,success
64541,100.13,card,success
64542,18.4,wallet,success
64543,16.38,card,success
64544,22.26,card,success
64545,19.25,card,success
64546,16.45,card,success
64547,99.78,card,success
64548,20.58,card,success
64549,21.44,card,success
64550,22.26,card,success
64551,14.25,card,success
64552,15.79,card,success
64553,15.05,card,success
64554,23.67,card,success
64555,95.44,card,success
64556,95.88,cash,success
64557,26.35,card,success
64558,123.43,wallet,success
64559,19.99,cash,success
64560,11.5,card,success
64561,18.9,cash,success
64562,14.7,card,success
64563,106.2,cash,success
64564,96.79,card,success
64565,18.06,card,success
64566,17.22,card,success
64567,18.09,card,success
64568,12.2,cash,success
64569,9.12,card,success
64570,12.2,wallet,success
64571,18.75,card,success
64572,19.56,card,success
64573,32.7,card,success
64574,20.85,cash,success
64575,18.45,wallet,success
64576,16.19,card,success
64577,14.35,card,success
64578,13.65,wallet,success
64579,23.1,card,failed
64580,49.65,card,success
64581,48.3,card,success
64582,13.86,card,success
64583,17.22,cash,success
64584,17.75,card,success
64585,16.65,card,success
64586,15.54,cash,success
64587,31.5,card,success
64588,77.5,cash,success
64589,15.15,cash,success
64590,102.18,card,success
64591,31.05,card,success
64592,17.22,cash,success
64593,21.18,card,success
64594,99.23,wallet,success
64595,91.45,card,success
64596,33.15,cash,success
64597,99.78,card,success
64598,30.66,card,success
64599,9.96,wallet,success
64600,20.58,wallet,success
64601,15.05,card,success
64602,23.88,wallet,success
64603,25.03,card,success
64604,15.48,card,success
64605,23.15,card,success
64606,18.06,card,failed
64607,98.88,card,success
64608,19.35,card,success
64609,21.42,card,success
64610,21.38,card,success
64611,28.25,wallet,success
64612,28.51,card,success
64613,36.0,card,success
64614,22.65,card,success
64615,90.55,card,success
64616,65.94,cash,success
64617,13.8,cash,success
64618,58.45,card,success
64619,17.85,card,success
64620,57.44,cash,success
64621,15.54,card,success
64622,14.44,card,success
64623,23.1,cash,success
64624,24.8,cash,success
64625,36.54,cash,success
64626,26.15,card,success
64627,96.23,card,success
64628,19.95,card,success
64629,18.1,card,success
64630,99.78,cash,success
64631,85.19,cash,success
64632,75.9,card,success
64633,91.8,cash,success
64634,83.44,card,success
64635,61.13,cash,success
64636,98.44,card,success
64637,17.05,cash,success
64638,98.88,cash,success
64639,38.1,card,success
64640,26.25,card,success
64641,35.7,card,success
64642,31.87,cash,success
64643,16.83,card,success
64644,13.65,cash,success
64645,18.06,cash,success
64646,15.65,card,success
64647,99.8,cash,success
64648,17.15,card,success
64649,18.0,card,success
64650,15.48,card,success
64651,19.25,card,success
64652,125.8,card,success
64653,60.25,wallet,success
64654,70.42,card,success
64655,21.42,card,success
64656,91.8,card,success
64657,116.39,card,success
64658,22.26,wallet,success
64659,42.25,cash,success
64660,91.45,card,success
64661,54.75,card,success
64662,31.5,card,success
64663,31.5,cash,success
64664,95.96,card,success
64665,95.88,wallet,success
64666,-17.85,card,success
64667,17.85,card,success
64668,23.45,card,success
64669,128.11,cash,success
64670,22.25,card,success
64671,17.8,card,success
64672,83.95,cash,success
64673,80.34,card,success
64674,45.78,card,success
64675,16.19,card,success
64676,10.85,card,success
64677,88.15,cash,success
64678,57.6,card,success
64679,18.06,card,success
64680,95.88,card,success
64681,33.15,cash,success
64682,71.62,card,success
64683,15.75,card,success
64684,91.8,card,success
64685,18.55,card,success
64686,18.9,cash,success
64687,17.15,cash,success
64688,16.45,card,success
64689,21.42,wallet,success
64690,87.69,cash,success
64691,89.75,card,success
64692,66.15,card,success
64693,23.94,cash,success
64694,18.4,card,success
64695,-22.75,card,success
64696,22.75,cash,success
64697,125.04,cash,success
64698,96.35,card,success
64699,105.85,cash,success
64700,99.23,card,success
64701,52.85,card,success
64702,22.26,cash,success
64703,58.03,card,success
64704,28.14,cash,success
64705,32.34,card,success
64706,93.44,card,success
64707,-17.85,cash,success
64708,17.85,card,success
64709,80.75,card,success
64710,115.87,card,success
64711,30.66,wallet,success
64712,31.0,wallet,success
64713,17.22,card,success
64714,43.26,card,success
64715,38.05,card,success
64716,51.65,cash,success
64717,18.9,card,success
64718,46.45,cash,failed
64719,23.1,card,success
64720,20.58,card,success
64721,89.83,card,success
64722,58.2,card,success
64723,21.36,card,success
64724,122.13,cash,failed
64725,64.65,cash,success
64726,34.86,wallet,success
64727,13.0,card,success
64728,13.0,card,success
64729,18.05,cash,success
64730,25.94,cash,success
64731,29.46,cash,success
64732,22.26,card,success
64733,26.46,card,success
64734,15.54,card,success
64735,14.65,wallet,success
64736,23.5,card,success
64737,62.11,cash,success
64738,32.83,card,success
64739,12.5,card,success
64740,99.8,card,success
64741,95.88,card,success
64742,28.98,wallet,success
64743,20.58,card,success
64744,84.21,cash,success
64745,117.55,cash,success
64746,48.4,card,success
64747,25.48,card,success
64748,28.05,cash,success
64749,20.05,cash,success
64750,16.55,card,success
64751,17.85,cash,success
64752,58.31,wallet,success
64753,23.94,card,success
64754,64.45,card,success
64755,22.25,cash,success
64756,11.7,cash,success
64757,22.75,cash,success
64758,15.31,cash,success
64759,18.0,card,success
64760,28.14,cash,success
64761,12.25,cash,success
64762,85.19,card,success
64763,105.84,card,success
64764,88.44,card,success
64765,38.25,cash,success
64766,14.95,card,success
64767,39.81,card,success
64768,94.03,cash,success
64769,19.74,cash,success
64770,64.63,card,success
64771,28.14,card,success
64772,16.45,card,success
64773,131.39,card,success
64774,19.74,card,success
64775,15.0,card,success
64776,17.22,cash,success
64777,12.25,cash,success
64778,95.88,card,success
64779,28.25,cash,success
64780,24.78,cash,success
64781,70.51,card,success
64782,47.83,cash,success
64783,72.19,card,success
64784,15.54,card,success
64785,-46.74,cash,success
64786,46.74,cash,success
64787,23.1,cash,success
64788,78.07,card,success
64789,22.26,wallet,success
64790,61.68,card,success
64791,24.05,card,success
64792,21.3,card,success
64793,19.68,card,success
64794,31.85,cash,success
64795,54.35,cash,success
64796,75.55,wallet,success
64797,-15.75,card,success
64798,15.75,cash,success
64799,93.44,wallet,success
64800,14.7,card,success
64801,-65.35,card,success
64802,65.35,card,success
64803,19.85,card,success
64804,23.94,card,success
64805,31.0,cash,success
64806,34.02,card,success
64807,24.85,cash,success
64808,-83.44,card,success
64809,83.44,card,success
64810,85.68,card,success
64811,34.1,card,success
64812,-3.25,cash,success
64813,3.25,cash,success
64814,16.38,card,success
64815,13.86,wallet,success
64816,22.65,card,success
64817,103.86,card,success
64818,20.25,cash,success
64819,18.55,wallet,success
64820,13.86,card,success
64821,-49.25,cash,success
64822,49.25,cash,success
64823,36.75,card,success
64824,29.75,cash,success
64825,42.79,cash,success
64826,71.04,card,success
64827,58.75,cash,success
64828,100.0,card,success
64829,54.05,card,success
64830,60.55,card,success
64831,91.8,cash,success
64832,65.47,card,success
64833,82.12,card,success
64834,125.11,card,success
64835,-28.25,cash,success
64836,28.25,cash,success
64837,56.99,card,success
64838,17.15,cash,success
64839,23.94,card,success
64840,94.03,card,failed
64841,60.06,card,success
64842,61.31,cash,success
64843,70.51,card,success
64844,29.38,card,success
64845,17.85,card,success
64846,15.7,card,success
64847,118.32,card,success
64848,52.87,card,success
64849,16.38,cash,success
64850,56.99,card,success
64851,88.44,card,success
64852,131.83,card,success
64853,47.39,wallet,success
64854,59.25,cash,failed
64855,21.42,wallet,success
64856,18.06,card,success
64857,25.93,card,success
64858,22.05,card,success
64859,17.06,cash,success
64860,22.31,card,success
64861,-17.85,card,success
64862,17.85,cash,success
64863,-38.15,card,success
64864,38.15,cash,success
64865,21.36,cash,success
64866,14.7,card,success
64867,19.56,card,success
64868,79.75,cash,success
64869,18.36,card,success
64870,39.25,cash,success
64871,28.98,card,success
64872,19.15,card,success
64873,95.88,cash,success
64874,34.86,card,success
64875,21.42,card,success
64876,91.45,card,success
64877,20.55,cash,success
64878,26.46,card,success
64879,24.15,card,success
64880,72.5,card,success
64881,75.06,cash,success
64882,83.7,card,success
64883,43.26,card,success
64884,63.55,cash,success
64885,59.19,cash,success
64886,24.15,card,success
64887,91.8,cash,success
64888,13.25,card,success
64889,19.56,wallet,success
64890,96.65,wallet,success
64891,63.79,cash,success
64892,86.82,wallet,success
64893,93.44,card,success
64894,21.38,cash,success
64895,28.98,card,success
64896,34.02,cash,success
64897,26.85,wallet,success
64898,23.0,wallet,success
64899,38.75,card,success
64900,94.0,card,success
64901,82.69,cash,success
64902,18.06,cash,success
64903,20.05,cash,success
64904,29.05,cash,success
64905,68.83,cash,success
64906,20.58,cash,success
64907,21.35,cash,success
64908,57.63,wallet,success
64909,93.44,card,success
64910,13.55,cash,success
64911,19.74,card,success
64912,65.45,card,success
64913,15.75,card,success
64914,19.15,card,success
64915,103.86,card,failed
64916,-18.55,card,success
64917,18.55,card,success
64918,31.5,card,success
64919,17.22,card,success
64920,15.35,cash,success
64921,17.06,wallet,success
64922,81.5,cash,success
64923,15.35,card,success
64924,24.38,card,success
64925,66.43,card,success
64926,85.75,cash,success
64927,23.19,wallet,success
64928,93.44,cash,success
64929,62.95,card,success
64930,22.26,card,success
64931,18.65,cash,success
64932,23.1,cash,success
64933,15.15,wallet,success
64934,52.54,card,success
64935,29.25,cash,failed
64936,11.55,card,success
64937,24.78,card,success
64938,29.82,cash,success
64939,75.55,cash,success
64940,66.13,cash,success
64941,58.38,card,success
64942,23.1,card,success
64943,-16.45,cash,success
64944,16.45,card,success
64945,27.2,card,success
64946,98.88,card,success
64947,79.4,card,success
64948,18.0,cash,success
64949,16.38,wallet,success
64950,91.45,card,success
64951,79.14,card,success
64952,12.95,wallet,success
64953,38.59,cash,success
64954,117.82,cash,success
64955,47.85,wallet,success
64956,99.78,card,success
64957,17.75,card,success
64958,12.18,card,success
64959,48.55,card,success
64960,29.85,card,success
64961,16.38,cash,success
64962,76.0,card,success
64963,91.8,cash,success
64964,99.78,wallet,success
64965,66.65,cash,success
64966,26.46,card,success
64967,26.95,card,success
64968,54.25,card,success
64969,80.19,card,success
64970,22.26,card,success
64971,11.55,card,success
64972,17.25,wallet,success
64973,-35.95,card,success
64974,35.95,card,success
64975,52.87,cash,success
64976,85.8,wallet,success
64977,13.86,card,success
64978,13.65,cash,success
64979,21.42,card,success
64980,64.73,card,success
64981,99.23,card,failed
64982,42.99,card,success
64983,12.55,card,success
64984,18.06,card,success
64985,31.4,wallet,success
64986,75.15,wallet,success
64987,20.58,card,success
64988,16.38,card,success
64989,42.95,card,success
64990,-40.44,cash,success
64991,40.44,card,success
64992,59.28,card,success
64993,38.05,card,success
64994,125.59,cash,success
64995,24.78,cash,success
64996,20.04,cash,success
64997,53.83,card,success
64998,-14.35,card,success
64999,14.35,card,success
65000,18.5,wallet,success
65001,19.72,card,success
65002,31.75,card,success
65003,15.75,wallet,success
65004,83.25,card,success
65005,91.45,cash,success
65006,52.94,card,success
65007,50.5,wallet,success
65008,25.99,cash,success
65009,104.95,card,success
65010,43.14,cash,success
65011,12.18,card,success
65012,23.94,cash,success
65013,15.3,card,failed
65014,34.39,card,success
65015,27.05,card,success
65016,14.64,card,success
65017,15.48,cash,success
65018,13.95,cash,success
65019,91.45,card,success
65020,91.45,cash,success
65021,61.23,cash,success
65022,52.5,cash,success
65023,83.5,wallet,success
65024,19.69,wallet,success
65025,99.78,card,success
65026,10.06,card,success
65027,14.44,card,success
65028,27.67,cash,success
65029,48.3,card,success
65030,18.81,card,success
65031,18.45,cash,success
65032,18.06,card,success
65033,12.18,cash,success
65034,22.26,cash,success
65035,23.1,card,success
65036,70.35,card,success
65037,22.26,card,success
65038,-25.45,wallet,success
65039,25.45,card,success
65040,49.94,wallet,success
65041,18.1,card,success
65042,14.35,card,success
65043,60.12,card,success
65044,39.38,card,success
65045,23.35,cash,success
65046,27.55,card,success
65047,32.34,card,success
65048,18.06,cash,failed
65049,21.36,card,success
65050,13.0,cash,failed
65051,62.95,card,success
65052,88.8,card,success
65053,24.78,cash,success
65054,-32.45,card,success
65055,32.45,card,success
65056,76.0,card,success
65057,26.45,card,success
65058,19.25,card,success
65059,30.35,cash,success
65060,83.75,card,failed
65061,24.8,card,success
65062,19.74,wallet,success
65063,-28.25,cash,success
65064,28.25,card,success
65065,61.24,card,success
65066,58.92,cash,success
65067,13.65,card,failed
65068,22.26,wallet,success
65069,15.05,cash,success
65070,28.14,card,failed
65071,16.38,card,success
65072,23.1,card,success
65073,43.15,card,success
65074,13.55,card,success
65075,39.5,wallet,success
65076,76.0,card,success
65077,19.74,cash,success
65078,53.03,cash,success
65079,78.07,card,success
65080,91.22,cash,success
65081,27.6,card,success
65082,90.0,cash,success
65083,25.62,cash,success
65084,15.05,card,success
65085,-79.95,card,success
65086,79.95,wallet,success
65087,47.11,cash,success
65088,28.98,card,success
65089,19.74,cash,success
65090,19.69,card,success
65091,17.94,card,success
65092,91.44,card,success
65093,23.94,card,success
65094,18.9,card,success
65095,26.69,card,success
65096,12.69,cash,success
65097,24.45,cash,success
65098,38.75,card,success
65099,13.65,cash,success
65100,59.95,cash,success
65101,21.42,cash,success
65102,15.35,card,success
65103,22.26,cash,success
65104,15.05,card,success
65105,32.83,cash,success
65106,30.95,card,success
65107,15.92,card,failed
65108,49.14,card,success
65109,27.55,card,success
65110,11.64,card,success
65111,15.54,wallet,success
65112,33.18,card,success
65113,18.55,cash,success
65114,12.12,cash,success
65115,52.7,card,success
65116,38.06,card,success
65117,25.62,card,success
65118,24.06,card,success
65119,98.88,card,success
65120,16.35,card,success
65121,-40.15,cash,success
65122,40.15,cash,success
65123,12.25,wallet,success
65124,50.09,cash,success
65125,14.64,card,success
65126,52.25,card,success
65127,56.35,card,success
